Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_PA
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_PA
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,60,10,Count,Deaths,0,BR_PA
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,70,10,Count,Deaths,1,BR_PA
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,80,10,Count,Deaths,1,BR_PA
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,90,10,Count,Deaths,0,BR_PA
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_PA
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,60,10,Count,Deaths,1,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,70,10,Count,Deaths,1,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,80,10,Count,Deaths,2,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,90,10,Count,Deaths,0,BR_PB
Brazil,Paraíba,BR_PB06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_PB
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_PR
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_PR
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_PR
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_PR
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,40,10,Count,Deaths,1,BR_PR
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,50,10,Count,Deaths,1,BR_PR
